album,album_type,album_popularity,artists,disc_number,duration_ms,explicit,id,name,popularity,track_number,release_date,genres,stream_counts
Nine Track Mind,album,68,"['Wiz Khalifa', 'Charlie Puth']",1,229525,False,66CFbqJScx6zRieGllITcs,See You Again (feat. Charlie Puth),53,13,2016-01-29,"['rap', 'pop', 'soft pop']",2072857856.0
No.6 Collaborations Project,album,70,"['Ed Sheeran', 'Khalid']",1,197866,False,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),67,1,2019-07-12,['soft pop'],1455172415.0
Numb,single,60,"['Marshmello', 'Khalid']",1,155588,False,10xV5l9nhLvFpR8mqzs0bL,Numb,70,1,2022-06-10,['edm'],451347556.0
OTW,single,56,"['Khalid', '6LACK', 'Ty Dolla $ign']",1,263013,True,6Hgh47WXVKtXN5zGOu0hjI,OTW,66,1,2018-04-20,[],649984922.0
Love Lies (with Normani),single,63,"['Khalid', 'Normani']",1,201707,False,45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),72,1,2018-02-14,[],994043866.0
Ocean (feat. Khalid),single,53,"['Martin Garrix', 'Khalid']",1,216419,False,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),63,1,2018-06-15,"['progressive house', 'edm', 'electronica']",546939006.0
The Color Of You,album,59,"['Alina Baraz', 'Khalid']",1,174489,False,7sHHmnHfUXeVDcYN3GKt7h,Floating (feat. Khalid),61,2,2018-04-06,[],197407801.0
Better,single,51,['Khalid'],1,229412,True,4T3fNx3CgwDRRYgmFCbD4J,Better,61,1,2018-09-14,[],1504585330.0
Talk,single,49,"['Khalid', 'Disclosure']",1,197487,False,0rTV5WefWd1J3OwIheTzxM,Talk,59,1,2019-02-07,['house'],1007299269.0
Beautiful People (feat. Khalid),single,56,"['Ed Sheeran', 'Khalid']",1,197866,False,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),66,1,2019-06-28,['soft pop'],1455172415.0
Free Spirit,album,62,"['Khalid', 'Disclosure']",1,197573,False,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),65,5,2019-04-05,['house'],1007299269.0
Những Bài Hát Bất Hủ Thập Niên 8x 9x Của Anh Khang (Vol. 2),album,27,['Anh Khang'],1,253855,False,3QoE0a8SanFE7SXBjpD1lK,Ngày Xưa Em Đến,36,1,2021-11-08,"['v-pop', 'vietnam indie']",4185809.0
SEVENTEEN 12th Mini Album 'SPILL THE FEELS',single,66,"['SEVENTEEN', 'DJ Khaled']",1,186386,False,145tqlcE6YFsjNfxi9K3AE,"LOVE, MONEY, FAME (feat. DJ Khaled)",69,2,2024-10-14,['k-pop'],52300013.0
Suncity,album,60,['Khalid'],1,229320,False,6zeeWid2sgw4lap2jV61PZ,Better,65,6,2018-10-18,[],1503956500.0
We Go Down Together (with Khalid),single,49,"['Dove Cameron', 'Khalid']",1,184963,False,2Y67qsABsPKMrvCxPCzL6r,We Go Down Together (with Khalid),58,1,2023-02-10,[],72612000.0
Suncity,album,60,['Khalid'],1,210666,False,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,63,3,2018-10-18,[],776528555.0
Xin Lỗi Vì Đã Xuất Hiện,single,29,['Vũ Duy Khánh'],1,356884,False,6x3n9TJp9bDaiYW3h6sRXB,Xin Lỗi Vì Đã Xuất Hiện,39,1,2023-01-07,"['v-pop', 'vietnamese bolero', 'vinahouse']",810958.0
"""Nocturne"" - Lullabies for a Relaxing Valentine",compilation,38,"['Franz Liszt', 'Khatia Buniatishvili']",1,189600,False,2ewIhia8Qq5exmOYtfZXCb,"Wiegenlied, S. 198",24,5,2025-02-14,"['classical', 'classical piano']",3429388.0
Everybody,album,62,"['Logic', 'Alessia Cara', 'Khalid']",1,250173,True,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,71,10,2017-05-05,[],1389190265.0
American Teen,album,74,['Khalid'],1,228600,False,5bgwqaRSS3M8WHWruHgSL5,8TEEN,69,7,2017-04-27,[],750999406.0
Buồn Thì Cứ Khóc Đi,single,46,['Lynk Lee'],1,222314,False,6iXGivPFpsqKmrINhIbPvx,Buồn Thì Cứ Khóc Đi,55,1,2019-12-13,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",40081242.0
Những Bài Hát Hay Về Học Trò,album,29,"['Lynk Lee', 'Phúc Bằng']",1,287249,False,1SAMe41ZkT2W4zJ4qdqEdM,Tạm Biệt Nhé,35,1,2017-01-17,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",1734658.0
Những Bài Hát Hay Về Học Trò,album,29,['Lynk Lee'],1,318214,False,1weKuyH9Vjx3MEvDeGZKpS,Ngày Ấy Bạn Và Tôi,31,2,2017-01-17,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",926420.0
Nắm chặt tay anh nhé,single,20,['Lynk Lee'],1,272001,False,0mMhqGXIu9pLCQYx8uMToT,Nắm chặt tay anh nhé,29,1,2018-01-01,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",534274.0
Một thời đã xa,single,20,['Lynk Lee'],1,305301,False,1htglLMwtGcV8vqeHNFgwQ,Một thời đã xa,29,1,2018-03-12,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",1227106.0
Tát Nước Đầu Đình (Cowvy Version),single,16,"['Lynk Lee', 'Binz']",1,282361,False,4Zs8ubzAAJ9whxQldhE4zz,Tát Nước Đầu Đình,25,1,2021-08-08,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",603970.0
Nếu Anh Đi,single,14,"['Hồng Nhung', 'Ninh Dương Lan Ngọc', 'Lynk Lee']",1,254876,False,3Q0AoCBe0yrrq7WGHzclwM,Nếu Anh Đi,23,1,2023-12-02,"['vietnamese bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",310508.0
Buon Thi Cu Khoc Di,single,14,"['Juongb', 'Lynk Lee']",1,204999,False,6jCDgPmsZkg0kI5R966bI6,Buon Thi Cu Khoc Di,23,1,2020-08-05,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",263914.0
Cho Tôi Xin Một Vé Đi Tuổi Thơ,single,11,['Lynk Lee'],1,341692,False,6rezKdVcKUte5ipsTJGH3A,Cho Tôi Xin Một Vé Đi Tuổi Thơ,20,1,2013-01-01,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",662851.0
Như Một Giấc Mơ,single,10,['Lynk Lee'],1,119612,False,0ORoiTsf0Qk1BZ5MFFmtgN,Như Một Giấc Mơ - Lynk Lee Version,14,3,2024-01-13,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",152376.0
Mashup: Mái Đình Làng Biển & Lý Kéo Chài,single,9,"['Trang Pháp', 'Mỹ Linh', 'Uyên Linh', 'Lynk Lee', 'Nguyên Hà']",1,260590,False,416NVfzGqATNWuvOic70ne,Mashup: Mái Đình Làng Biển & Lý Kéo Chài,17,1,2024-01-27,"['vinahouse', 'vietnamese bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",198449.0
Vì Sao,single,8,"['Ninh Dương Lan Ngọc', 'Khổng Tú Quỳnh', 'Lynk Lee', 'Uyên Linh', 'Thanh Ngoc']",1,285333,False,5ny8bjTjK3rj3zjqq7SoUd,Vì Sao,16,1,2023-12-23,"['vinahouse', 'vietnamese bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",225700.0
Không Dám,single,7,['Lynk Lee'],1,215325,False,2X7fZpatzozRw22t2SKqT7,Không Dám,14,1,2020-06-24,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",631366.0
Chị Đẹp Đạp Gió Rẽ Sóng - Chung Kết 1,single,8,"['Trang Pháp', 'Mỹ Linh', 'Uyên Linh', 'Lynk Lee', 'Nguyên Hà']",1,260590,False,6YxkJJk0ksKAi1sW66YibV,Mashup: Mái Đình Làng Biển & Lý Kéo Chài,12,3,2024-01-27,"['vinahouse', 'vietnamese bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",198449.0
Chị Đẹp Đạp Gió Rẽ Sóng - Công Diễn 3,single,11,"['Ninh Dương Lan Ngọc', 'Khổng Tú Quỳnh', 'Lynk Lee', 'Uyên Linh', 'Thanh Ngoc']",1,285333,False,5K4PMpQo8bJ7QavKpNRObO,Vì Sao,12,3,2024-07-17,"['vinahouse', 'vietnamese bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",225700.0
Buồn Thì Cứ Khóc Đi (Remix),single,5,"['Lynk Lee', 'LASONAS TEAM']",1,332201,False,2FDDXkVOkCzEua2NYQvir1,Buồn Thì Cứ Khóc Đi - Remix,11,1,2023-10-27,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",32577.0
Mashup: Cánh Hồng Phai & Đoá Hoa Hồng,single,5,"['Khổng Tú Quỳnh', 'Mlee', 'Lệ Quyên', 'Lynk Lee', 'Diệp Lâm Anh', 'Đoan Trang', ""H'Hen Niê""]",1,299801,False,5Cyq9TDeZC2wixhDL9ou13,Mashup: Cánh Hồng Phai & Đoá Hoa Hồng,12,1,2024-01-06,"['vinahouse', 'vietnamese bolero', 'bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",117182.0
Cho tôi xin một vé đi tuổi thơ,single,5,['Lynk Lee'],1,341692,False,0k3BmyOA6ILX49cnu6Y3Z5,Cho tôi xin một vé đi tuổi thơ,11,1,2019-02-23,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",662851.0
Cô gái nông thôn,single,4,"['Lynk Lee', 'NQP']",1,235030,False,7JztvMdhEXKoUWYVwEfPJq,Cô gái nông thôn,11,1,2014-03-05,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",187662.0
Như Một Giấc Mơ,single,5,['Lynk Lee'],1,119612,False,5lr746eRxlPlRwBtTfEhSL,Như Một Giấc Mơ - Lynk Lee Version,6,3,2024-01-13,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",152486.0
Bao Lời Hoa Mỹ,single,3,"['Nah', 'Lynk Lee']",1,202895,False,3hXd6oeGxXPL93R9nBZkjl,Bao Lời Hoa Mỹ,9,1,2021-01-01,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",59007.0
Mỉm Cười Mà Khóc Trong Lòng,single,3,['Lynk Lee'],1,260116,False,06QKELTP9ofe04C9rpcL0V,Mỉm Cười Mà Khóc Trong Lòng,9,1,2024-03-29,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",94579.0
Tết Đẹp,compilation,19,"['Trang Pháp', 'Khổng Tú Quỳnh', 'Lynk Lee', 'Quynh Nga', 'Thai Trinh', 'Ninh Dương Lan Ngọc']",1,548000,False,0oPWIhJzd3MFrg3q1YFUu0,Những Cô Nàng Độc Thân,8,7,2024-02-11,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",26286.0
Chị Đẹp Đạp Gió Rẽ Sóng - Công Diễn 4,single,13,"['Khổng Tú Quỳnh', 'Mlee', 'Lệ Quyên', 'Lynk Lee', 'Diệp Lâm Anh', 'Đoan Trang', ""H'Hen Niê""]",1,299801,False,5hCGlETQ2ECrsplxClnesG,Mashup: Cánh Hồng Phai & Đoá Hoa Hồng,8,2,2024-07-17,"['vinahouse', 'vietnamese bolero', 'bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",117182.0
Chị Đẹp Đạp Gió Rẽ Sóng - Tập 2,compilation,17,['Lynk Lee'],1,114000,False,6w61O4IxniPsoKjzNqFM0P,Buồn Thì Cứ Khóc Đi,7,10,2023-11-04,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",93383.0
Chị Đẹp Đạp Gió Rẽ Sóng - Công Diễn 1,single,5,"['Hồng Nhung', 'Ninh Dương Lan Ngọc', 'Lynk Lee']",1,254876,False,7FaiZvS3CTTv5pUQwQtFZ6,Nếu Anh Đi,6,1,2024-07-17,"['vietnamese bolero', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",310508.0
Bất Động,single,1,"['Nah', 'Mac', 'Lynk Lee', 'Binz', 'Cleverstar']",1,369475,False,34E4mldFP5Qf6QYAiPs6W7,Bất Động,5,1,2021-01-01,"['vinahouse', 'vietnamese lo-fi', 'v-pop', 'southern hip hop', 'vietnam indie', 'vietnamese hip hop']",15300.0
Em Ơi,single,2,['Lynk Lee'],1,203095,False,5GJclkzoxdZQUQXNIkFnQK,Em Ơi,6,1,2016-02-14,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",180292.0
Chị Đẹp Đạp Gió Rẽ Sóng - Tập 2,album,13,['Lynk Lee'],1,114000,False,0NtmYrXdO3tiTuGSWiNQES,Buồn Thì Cứ Khóc Đi,4,10,2024-07-17,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",93383.0
Ta sẽ bắt đầu yêu lại nhau,single,2,['Lynk Lee'],1,238026,False,447umDgHKJQ9CaX9kqGfxn,Ta sẽ bắt đầu yêu lại nhau,6,1,2018-02-26,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",68834.0
Buồn Thì Cứ Khóc Đi (Lofi),single,1,"['Lynk Lee', 'VMA Mix']",1,211982,False,3foBGPwdmUbOS4zATnzdui,Buồn Thì Cứ Khóc Đi - Lofi,4,1,2024-02-04,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",45464.0
Chờ một ngày nắng,single,1,['Lynk Lee'],1,247165,False,2nvkl0UaA8rZAHylsztHzi,Chờ một ngày nắng,4,1,2018-01-01,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",63852.0
Còn đâu vòng tay,single,1,"['Lynk Lee', 'Phúc Bằng']",1,270045,False,1yTb2qooKiZTSiJ9qwjrhS,Còn đâu vòng tay,4,1,2012-09-09,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",54730.0
Nắm chặt tay anh nhé,single,20,['Lynk Lee'],2,250000,False,23ehfpL88fdjuiZWmcPZHU,Nắm chặt tay anh nhé - Version 2,3,1,2018-01-01,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",16774.0
Những Bài Hát Hay Về Học Trò,album,29,['Lynk Lee'],1,302034,False,0ESvZvXdyTXGYvsc6d4OXQ,Tuổi Học Trò,4,5,2017-01-17,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",59929.0
Những Bài Hát Hay Về Học Trò,album,29,"['Lynk Lee', 'Kevin Sôcôla']",1,301682,False,5ubGNzgHU4odoO62SyXXf8,Bạn Ơi,4,3,2017-01-17,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",55634.0
Những Bài Hát Hay Về Học Trò,album,29,['Lynk Lee'],1,252780,False,5srgG6Q70Sb76MI0BOmFaY,Nhật Ký Lớp Tôi,3,4,2017-01-17,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",33301.0
Nếu Có Thể Được Yêu,single,1,"['Lynk Lee', 'Ling']",1,264861,False,03PhPZzz5zwRKBe4GrwCwW,Nếu Có Thể Được Yêu,3,1,2012-12-24,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",50625.0
Querry,single,35,"['QNT', 'Trung Trần']",1,230663,False,2WUJVIxKvhC6yDyPimH27C,Querry,45,1,2022-01-06,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",11516079.0
Em làm gì mùa dịch ?,single,32,['QNT'],1,194062,True,6Yl0VlggFHwxoNPVjbJXLI,Em làm gì mùa dịch ?,42,1,2021-01-31,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",5443663.0
Em Không Đi Đâu,single,31,"['QNT', 'Giang']",1,232615,False,0muglCULgZHsCLuZccg7g6,Em Không Đi Đâu (feat. Giang),40,1,2020-08-10,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",5759078.0
TAMKA,single,24,"['QNT', 'Wxrdie', 'Mason Nguyen']",1,205605,False,2j062VJOvdshEaJQcvYWNq,Tamka,34,1,2024-06-16,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",1124651.0
Say Em,single,21,"['QNT', 'RefundBand']",1,218919,False,7IOVIKbzFNwVsD6ablYnzg,Say Em,30,1,2020-10-28,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",3294415.0
Say Em,single,19,"['QNT', 'RefundBand']",1,218919,False,2y3lOuZHoqU6OoShJDB7Aj,Say Em,29,1,2020-10-28,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",3295769.0
Điều Vô Lí,single,18,"['Ronboogz', 'QNT']",1,196790,False,7eCdbYSsbRoZBZ8hlDGz5r,Điều Vô Lí,27,1,2024-01-29,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",396840.0
Ilymama,single,18,"['Wxrdie', 'QNT']",1,167763,False,4uCqHoadUidZR07IcEScTh,Ilymama,27,1,2023-02-09,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",1900064.0
420ent.,album,41,"['Wxrdie', 'WOKEUP', 'QNT', '2pillz']",1,163571,False,1nd0gAP5GV8ZePjrNKiz8k,420chillnfree,25,6,2023-04-20,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",1062423.0
LastCall,single,14,"['Cashmel', 'SpideyBoy', 'QNT']",1,228471,False,12kHGL5eCdqT0hULIHEc4q,LastCall,23,1,2021-08-16,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",516207.0
Điều Em Không Muốn Nghe,single,13,"['QNT', 'Dick']",1,210181,False,3ToGDIsPIA97Ma4nCmGIis,Điều Em Không Muốn Nghe,22,1,2023-10-06,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",691178.0
Green Love (ChillnFree),single,12,"['Cashmel', 'QNT']",1,168004,False,5OqVWkQlXJSYwlgMkmOSEI,Green Love (ChillnFree),21,1,2021-12-12,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",622328.0
0 Phải Hôm Nay,single,12,"['QNT', 'HuyR']",1,159344,False,0BgB8R5PF4niOC6Pd2tJ5e,0 Phải Hôm Nay,21,1,2023-01-19,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",2020639.0
Baby Call,single,12,"['QNT', 'SpideyBoy']",1,225941,True,7jWlSshKfAWtadVDkk1QX4,Baby Call,21,1,2021-01-31,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",589692.0
Em Không Đi Đâu,single,10,"['QNT', 'Giang']",1,232615,False,3RwM5sk9KMfEJCqoYtMZjm,Em Không Đi Đâu (feat. Giang),18,1,2020-10-08,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",5759078.0
Em Hỏi Tối Nay Đi Đâu,single,9,"['QNT', 'SpideyBoy']",1,166508,False,0uI7w1u7aCqhawEdyOzr19,Em Hỏi Tối Nay Đi Đâu,17,1,2023-09-06,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",414326.0
Yêu Vào Mùa Dịch (feat. RPT Orijinn),single,9,"['QNT', 'RPT Orijinn']",1,212876,False,5U1YKXunWKCBQ6QNNAdWjw,Yêu Vào Mùa Dịch (feat. RPT Orijinn),17,1,2021-11-03,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",351371.0
Sống Và Làm Việc,single,7,"['Rapital', 'RPT Orijinn', 'QNT', 'RPT JasonDilla']",1,217860,True,1uVMo6wH85EOK9JSJ8c2lJ,Sống Và Làm Việc,15,1,2021-06-20,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",163741.0
On Stream,single,7,['QNT'],1,197336,False,5riE1Yid8CZQt5PGinsoJz,On Stream,14,1,2021-06-20,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",282619.0
Cô Gái Vàng (Remake),single,6,"['HuyR', 'QNT']",1,226560,False,6wA8c5urwGh3rV6XfR73vm,Cô Gái Vàng - Remake,14,1,2021-05-22,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",77939.0
Em làm gì mùa dịch ?,single,5,['QNT'],1,194062,False,28PneM7C7sns7GJ40ohXPt,Em làm gì mùa dịch ?,12,1,2021-01-31,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",5443663.0
Chẳng ai biết được,single,4,"['QNT', 'Rastz', 'KrisD']",1,240870,True,3HWA0XxQQlXPe1gCgQ4raa,Chẳng ai biết được,11,1,2020-06-23,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",183592.0
Em Không Đi Đâu,single,31,['QNT'],1,232615,False,0d9fPqJemS0TJ00iP6AXR9,Em Không Đi Đâu - Instrumental,10,2,2020-08-10,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",97972.0
Anh Tôi Điên,single,3,"['RPT Duke', 'QNT']",1,278728,False,4b0kR4WJWC0gpIiP1GjqPB,Anh Tôi Điên,9,1,2021-09-04,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",112740.0
Dậy Mau,single,3,['QNT'],1,183885,False,3OXpSDr1U1fKORALvHshn5,Dậy Mau,9,1,2023-11-18,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",106554.0
NÀY EM GÌ ƠI,single,3,"['S-Fury', 'QNT']",1,243922,False,5lYy0Pf4h7uuTeP56v2Uyd,NÀY EM GÌ ƠI,9,1,2022-03-10,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",72567.0
Dậy Mau,single,2,"['Phongkhin', 'QNT']",1,153600,True,6lGSAsIAq1Ecfhkn8pvr6q,Dậy Mau,7,1,2023-11-23,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",8622.0
Nếu Một Ngày Không Xa,single,2,"['Giang', 'QNT']",1,242290,False,5XUAhbGxWKRTW6Gmwh5yhy,Nếu Một Ngày Không Xa,7,1,2022-08-09,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",14769.0
Chơi Banh Tết (feat. Fanny),single,3,"['QNT', 'Fanny']",1,194571,False,3myqcyQBNeEvpMdOFMWoaP,Chơi Banh Tết (feat. Fanny),7,1,2023-01-14,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",127933.0
Đã Biết Yêu Là Sai,single,2,"['QNT', 'M.Hanh', 'Rastz']",1,227375,False,3502XIBszdTJDhCmTLksRo,Đã Biết Yêu Là Sai,6,1,2020-04-28,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",149257.0
Baby Call,single,1,"['QNT', 'SpideyBoy']",1,225941,False,58I4RcNhYOK3cyWek5VHpC,Baby Call,5,1,2021-01-31,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",589692.0
Xuân Sẽ Đong Đầy,single,2,"['M.Hanh', 'Rastz', 'QNT']",1,171802,False,2shfIRgORGlYRqPnt4ZOLC,Xuân Sẽ Đong Đầy,5,1,2020-01-20,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",67064.0
Tijak Present: White Valentine Special,single,3,"['Kai Đinh', 'QNT', 'TiJak']",1,253124,False,5tJmRzi1x23f16hcCWhnBh,Lâu Phai - TiJak City Pop Remix,1,3,2023-04-03,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",7495.0
Em Không Đi Đâu,single,10,['QNT'],1,232615,False,1ySiLJxMwkXgcPQMR8xcCd,Em Không Đi Đâu - Instrumental,0,2,2020-10-08,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",97972.0
ANTIFAZ.,single,2,"['QNTNA', 'TRIVEAT']",1,268431,False,1xdaI4507QdVoD48amCQfI,ANTIFAZ.,7,1,2023-06-23,['latin house'],3149.0
IX - Time Stands Still,album,12,['Qntal'],1,367333,False,4tQJQTyBTKEAgk0EUJ2G89,Dancing with the Daffodils,7,5,2022-12-16,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",20570.0
IX - Time Stands Still,album,12,['Qntal'],1,278680,False,6zpYouHKrCYckWaWYAgRQY,Winterly Waves,8,1,2022-12-16,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",54291.0
Qntal III - Tristan und Isolde,album,19,['Qntal'],1,98000,False,4h9FcwcT2aW3N5n4Xqja7B,Lamento De Tristano,25,4,2003-12-31,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",579950.0
VII,album,15,['Qntal'],1,273458,False,3n8Kc4U9IJXb3LB5v28k7X,Schnee,4,8,2014-11-21,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",51720.0
Scylla,single,0,"['NACTRIX', 'QNTM', 'MR.HAUNT X']",1,206976,False,15B4DrtaHVgsEeJOdgFBcn,Scylla,2,1,2020-02-21,['big room'],23764.0
VII,album,15,['Qntal'],1,197467,False,2SHnujybK0uTK8UDP3SPyF,Tenacious Love,18,2,2014-11-21,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",263668.0
what you need (feat. QNTN),single,6,"['AY AY', 'QNTN']",1,252061,False,05k18GvXcHjBkqYD7Uyyuh,what you need (feat. QNTN),14,1,2019-07-12,[],1315279.0
VIII - Nachtblume,album,15,['Qntal'],1,260372,False,0ah2IyuQSkuNDprUMhcwol,Nachtblume,16,1,2018-03-09,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",598083.0
VII,album,15,['Qntal'],1,269735,False,25lDBK0vWmEFO3whPFoHd5,Frühlingslied,16,7,2014-11-21,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",170990.0
IV - Ozymandias,album,19,['Qntal'],1,379626,False,7ISh4TUcmYHNhDbnzFAw8G,Dulcis Amor,20,5,2005,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",1148681.0
Parnasia,album,5,"['QNTX', 'Luiza Nis']",1,186514,False,30ooJhlC8wMePTgA9P3KNg,Don't You Wait - QNTX Remix,5,5,2017-12-08,[],1123.0
Qntal II,album,14,['Qntal'],1,356693,False,1bkuVGBjHHFS9zLqwUNHvi,Palästinalied,21,2,1995-12-31,"['celtic', 'neoclassical', 'medieval metal', 'medieval', 'neofolk', 'ebm', 'darkwave']",1187315.0
